id,user,created_at,text,列1,列2,fav,RT,follower,follows
1.29068E+18,qjadw_43,2020/8/4 16:12,ファンって言ったら、えー、って言われることも多かったけど、自信持って好きってみんなに伝えてた。否定されてもわたしは最高のアイドルだったと思ってたし、報道だけでなくて、アイドルとしての姿をみんなに知ってもらいたかったから。間違ってたのかなわたし。,-1,,0,0,5,37
1.29068E+18,yszvuhDEZNUQDtE,2020/8/4 16:03,前ローマ教皇の重篤報道、バチカンが否定　「心配な状態でない」 https://t.co/8A2JdsMM7h,1,,0,0,230,2185
1.29067E+18,mukaituru,2020/8/4 15:43,@fm21wannuumui 中共軍が台湾侵攻模擬演習を8月に東沙島で行うとの報道も有るようで、それが事実なら、中国漁船団がそれと連携した行動をとる可能性は否定出来ないと思います。,-1,,0,0,509,684
1.29043E+18,piupiccola,2020/8/3 23:49,前ローマ教皇の重篤報道、バチカンが否定　「心配な状態でない」 https://t.co/HqVZlnCT1s 帯状疱疹痛いです。でも心配ないそうでよかった。お大事に。,1,,2,0,30,54
1.29043E+18,Jean2k17,2020/8/3 23:43,@MacHANAZO 仰る通りだと思います。そして私も保健所では、普通は平等に扱われていると思っています。ただ現状のような非常時は、とかく一般人よりも優先される人間が少なからずいることは否定出来ません。一部の公務員による不正行為が報道されることがありますが同じことだと思っています。,-1,,0,0,121,98
1.29043E+18,10PinMiss,2020/8/3 23:36,英ＢＢＣ　イラン当局#新型コロナウイルス　死者数を操作し、実際より大幅に少なく発表している疑い感染確認も発表より多いただ、イラン保健省は、透明性を確保しているとして報道を否定,1,,1,0,2212,2370
1.29043E+18,winsofwax,2020/8/3 23:16,前ローマ教皇の重篤報道、バチカンが否定 「心配な状態でない」 https://t.co/HvmSOM0oIT,1,,0,0,27,287
1.29041E+18,golden_sugi,2020/8/3 22:23,一部ではマーリンズの選手がアトランタで外出していたという報道もあったが、ジーターCEOはこれを否定。選手やチーム関係者はアトランタで買い物に出掛けたり友人宅を訪れたことはあったが、バーやクラブに出掛けた事実はないとしている。https://t.co/FDJbweQIJ7,1,,0,0,7014,299
1.29041E+18,MEETING_BASE,2020/8/3 22:17,ロンメルしちゃえ！前ローマ教皇の重篤報道、バチカンが否定　「心配な状態でない」 | Article [AMP] | Reuters https://t.co/QyeB2IypnB,1,,1,0,370,750
1.29041E+18,keidai001,2020/8/3 22:15,前ローマ教皇の重篤報道、バチカンが否定 「心配な状態でない」。とは・・,1,,0,0,1023,1064
1.29041E+18,Himbeer2011,2020/8/3 21:55,バチカンが否定だそうです。前ローマ教皇の重篤報道、バチカンが否定「心配な状態でない」バチカンは声明を発表し、前教皇の健康状態は痛みが伴うものの重篤ではなく、そういう状態を除けば特に心配はないと説明した。https://t.co/s39dULld2i,1,,4,1,594,818
1.2904E+18,xiahoukong,2020/8/3 21:46,発症部位にもよるけどこの年で帯状疱疹（＝免疫低下）って大丈夫かいな…。 ／ 前ローマ教皇の重篤報道、バチカンが否定 「心配な状態でない」 | Article [AMP] | Reuters https://t.co/88gK2JQgdi,1,,0,0,7,10
1.2904E+18,ysd_0311,2020/8/3 21:37,観月ありさ、上原さくらの元夫との結婚報道に親友○○が否定。 https://t.co/cMbw8Emd0w,1,,0,0,278,521
1.2904E+18,tsubasa802701,2020/8/3 21:36,実際のデータがちゃんとある時点で素晴らしいように思えてしまう??#COVID19 イラン、感染死者数操作か　英報道、当局は否定  https://t.co/EL26z5beAl,1,,0,0,6,16
1.29037E+18,ReutersJapan,2020/8/3 19:30,前ローマ教皇の重篤報道、バチカンが否定　「心配な状態でない」 https://t.co/7t7ZJEGMmP,1,,59,50,828820,50
1.29037E+18,gentokun2010,2020/8/3 19:28,前ローマ教皇の重篤報道、バチカンが否定 「心配な状態でない」 - ロイター (Reuters Japan) https://t.co/jocdxXDuCK https://t.co/Eo4sprHpJB,1,,0,0,46,279
1.29037E+18,WorldUpNews1,2020/8/3 19:25,【国際ニュースのポータルサイト】https://t.co/ZHMsrViF0D 前ローマ教皇の重篤報道、バチカンが否定　「心配な状態でない」 / https://t.co/SVIRsissEE #国際ニュース #海外ニュース,1,,0,0,377,300
1.29036E+18,d6pXj8OG7YB1o5b,2020/8/3 19:04,民放よ、国民の立場にたった報道を基準に正確に他国の脅威や自国に対する提言をしてください。ネットの情報は侵略の可能性が高い情報である。なぜならチェック機能がない。時の政府が自国の公共放送を否定すれば、他国の情報操作、フェイクニュースに負けてしまい国家の存亡の危機に直面する,-1,,0,0,0,1
1.29036E+18,psmomot,2020/8/3 18:36,@GunLUNLNLqumcAz @sabonna1 @ginfooga280 @DaaaaahsonJp @RyuichiYoneyama いや、報道記者に政策立案の知見あるわけないでしょ 笑　ナンセンス笑ただのアイデアではなくて高度な専門知識を要する政策の話なんですけど??あとその例えどちらでも評論と論点ずれてることにかわりないから、君が私の主張否定したことにはなってないけど理解してる？ https://t.co/G5YOdZ1MDV,-1,,0,0,653,1731
1.29036E+18,Ax4PRSfXZxyeo6L,2020/8/3 18:33,@JunFubuki TBSが言うのだからtiktokは危険だという事がわかる。中共の国内代弁TV局が否定することに何の意味があるのでしょうか。貴方達に報道機関としての価値は無いのですよ。,-1,,0,0,198,285
1.29035E+18,Yamaha_Roland,2020/8/3 18:12,最近、特に政治や芸能界の話題で、ある報道に対して誰かがSNSとかで反論したり否定する意見を書くと、全てその反論が真実だと思い込む人が多いような気がするわ。必ずしもどちらかが真実とは限らないのに。カップルの揉め事とか大モメになる離婚裁判とか、何かしらどっちも嘘ついてるもんやん。,-1,,0,0,490,204
1.29033E+18,Y68076814,2020/8/3 16:36,そらみろ、ワクチンが完成したとの報道があっても真っ先に否定し叩くのはWHOだ。WHOは世界の取り組み全てを毎回否定すると同時に自分達は何もしていない。文句を言うだけ言って自分達は傍観者を貫く。今の恐怖が操作されたメディアよりもたちが悪い,-1,,0,0,1,11
1.29032E+18,recoba1974,2020/8/3 16:14,"コンテ「今日のRepubblicaで報道された、私がユベントスの首脳陣、選手たちに""サッリは解任されるのか？""と聞いたという記事を私は断固として否定する。私はその記事を書いた記者に対して法的措置を取るつもりだ」",-1,,14,4,6120,675
1.29032E+18,recoba1974,2020/8/3 16:06,Conte denies Juve contact | Football Italia https://t.co/VejiYdIA6Tユベントス首脳陣、選手たちとの接触報道を完全に否定し、La Repubblica紙でその記事を書いた記者に対して法的措置をする意向を示すコンテ,-1,,7,5,6120,675
1.29032E+18,NMFUKUSHIMA2011,2020/8/3 16:02,最近の1F汚染水の報道を見ると、国と東電と記者クラブが一体となって臭いものには蓋をしようとしているように感じてならない。市民側が事実を提示して、報道を修正、補足、否定しなければならないとは、体力的にとても疲れる。しかし大本営発表は現代にもあるんだなと、染み染み感じたぜ。,-1,,35,29,910,448
1.29031E+18,rsC0recPNWynI0z,2020/8/3 15:52,@kikuchi_8 こんばんは。昨日？一昨日？のドイツの反自粛デモは盛大に欧米マスコミでも報道されたようです。ですが、これを見る限りアノニマスのガイフォークスも紛れてる可能性があり人工芝の可能性も否定できません。無論草の根運動に寄生してる可能性もあります。https://t.co/pnFrfmmbv7,-1,,10,6,126,27
1.29031E+18,TakemasaSK1,2020/8/3 15:50,@lullymiura 当事者は夜の街が今般の「第二派」感染拡大の原因について、認めると思う。矛盾は全て証明されたに等しい。私としては悪いものを擁護する論説だけであれば、悪意を感じる程、報道を曲げて悪い方に悪い方に考えようとしてるかも知れないとさえ、思った程。中立スタンスからの意見は否定しない。,-1,,0,0,1,1
1.29031E+18,Thaina_Town,2020/8/3 15:22,入閣予定者リストを国王陛下に提出との報道を首相が否定 https://t.co/rzHxrzcUht,1,,0,0,1329,261
1.2903E+18,9jaGambare,2020/8/3 15:08,ただの噂で、Shoprite側が否定という報道もあるな。まあ要注目。 https://t.co/pkJcwzf76N,-1,,0,0,1189,2692
1.29029E+18,TENDON_543,2020/8/3 14:32,@hidee__313 それよ……しかも1回報道出て完全否定しとったのに結婚よ…メンタル持たんわ??,-1,,0,0,267,339
1.29024E+18,4649losingo0221,2020/8/3 10:45,スッキリを拝見してたら 花さんの事報道してた番組では ビンタとか指示はしてない けど花さんがお母さんに送ったLINEには書いてあった。番組関係者からビンタなどついて確認したら 否定  響子さん諦めないでくださいね。 https://t.co/W5nLhpJJjD,-1,,3,1,1133,1085
1.29023E+18,minatokuasunaro,2020/8/3 10:03,コロナの影響で、報道される情報の本質を見る事が大切と痛感させられてます！マスコミは大衆の目を引くために、センセーショナルな数字を報道します。(決してマスコミ否定ではありません)その数字の裏にある情報の本質を見抜ける目は、ビジネスにおいても必要不可欠ですね！,-1,,6,0,1511,1208
1.29023E+18,menti,2020/8/3 9:57,人工甘味料＝危険、とする報道も大体インチキ。たくさんの種類がある中での1種類についての（査読も受けてない）論文が出た、というだけで、全体を否定するような論調の記事が出るのがよくあるパターン。人間換算で1日数kg分の砂糖相当の甘味料を実験動物に与え続けた影響についての論文だったりね,-1,,0,0,427,197
1.29022E+18,M4tVUPxZi0QDXJ3,2020/8/3 9:40,「約1ヶ月間、チベットの無人地帯「ココシリ」で行方不明だった南京航空航天大学の女子大生、人体の一部が見つかる。警察は他殺を否定」ある報道では、彼女は自殺した後に動物に食われたとも??悲劇的でとてもショッキングなニュースです。彼女のご冥福をお祈りします??#黄木七 #黄雨蒙 #可可西里 https://t.co/gnfUu9PE6H,-1,,1,0,8,30
1.29022E+18,hyotto_koko,2020/8/3 9:28,今、福島ってどうなってるの？コミックエッセイで知る福島の農産物のお話 #fukushima https://t.co/TMPR5mWax7 ”「福島県産の忌避」などと報道されると悔しい思いは消えないが、福島の農作物や水産物が危険だと言うのであれば明確に根拠を持って否定できる。”,-1,,0,1,157,413
1.29022E+18,syu0616,2020/8/3 9:27,#ポルシェ事故 何で「ポルシェ」に拘るか？でも、殺人事件の時に凶器が考察か刃物か鉄砲かは報道するよね。それくらいの理由じゃない？別に特定の企業をdisるとか、スポーツカー文化を否定するとか面倒くさい考えは無いと思うよ。,-1,,0,0,11,0
1.29022E+18,KOTORiD_Bi_H,2020/8/3 9:25,別に自粛を否定するわけじゃないけど、過度なコロナ脳の人ってメディアに踊らされてるだけよね指定感染症から外れて感染者数報道されなくなったら平気で外出してそう,-1,,2,0,472,292
1.29022E+18,kara_ageQun,2020/8/3 9:21,@hs12121 @K_Onishi 薬もワクチンもあるインフルエンザよりも被害が小さいんですよ。まだテレビが真実だけを報道してるとお思いですか？ではなぜ陽性者数だけで重症者数を報道しないのでしょう？頭ごなしに否定する前に少し調べてみてはいかがでしょうか。,-1,,0,0,28,94
1.2902E+18,ka2saori,2020/8/3 8:17,@imamura_kansen その政治家を選んだのは　国民なのですが、殆ど騙しに近い言動。それをも否定しない報道たち結局、一番の犠牲者は、情報もお金も少ない現場の生活者?与野党ベテラン議員は知っている。自分たちが創ったのだから特措法には　国民に分かりやすく周知　と決めっているのに? https://t.co/hkr8UeQ7lz,-1,,0,0,2586,3337
1.2902E+18,pGAnrlqCgFMLY0R,2020/8/3 8:06,≪極右の台頭する世界。戦争防止を最優先に≫①、国際的な軍縮合意。侵略等の禁止②、愛国主義の否定③、ファシズムの否定④、資本主義、競争主義の害悪を知る⑤、権力の平等、分散⑥、公共良識基準や風紀を真剣に守る⑦、教育、文化、報道の見直し⑧、政治、社会の議論を活発化する,-1,,0,0,53,122
1.29018E+18,kowaioyaji_1950,2020/8/3 7:08,少し乱暴な意見に聞こえるかも知れないが、馬鹿げた休業要請をして補償だ給付金だと不毛な議論をする必要が無いと言うことである。これは反日偏向マス・メディアにとっては不都合この上ない理論だろう。マス・メディアたちの今までの政権批判の報道姿勢を全面的に否定されてしまうからだ。,-1,,1,1,839,1306
1.29015E+18,meichoi31,2020/8/3 5:13,@tbs_news 内閣支持率35.4% JNN世論調査、TBS報道部におかれましては、親会社の毎日新聞が中国から資金援助を受けていると名指しされ、否定していない事をどうお考えですか？　https://t.co/QQhxCpuKXI,-1,,2,0,328,299
1.29014E+18,WorldUpNews1,2020/8/3 4:03,【国際ニュースのポータルサイト】https://t.co/ZHMsrViF0D 入閣予定者リストを国王陛下に提出との報道を首相が否定 / https://t.co/00Elf4qhBv #国際ニュース #海外ニュース,1,,0,0,377,300
1.29013E+18,ones_old,2020/8/3 3:51,@7Zs6voQlQiBnik8 @MATSU39610893 @AAV7_A1 んでまあ十分政権批判しててコメンテーターも言いたい放題してるよ。貴方だけがそう思うのは自由だから否定はしないが偏向報道に報道しない自由などやりたい放題だわ。,-1,,0,0,95,331
1.29011E+18,YlvNATWMX2PZoIl,2020/8/3 2:30,@dCGlNDk7idOO6kl @StarSunflash21 @shoetsusato @sharenewsjapan1 相手がだれにせよ、支持する、しないに関わらず、何をしたか、何が出来ていないか？をきちんと知る努力をして発言して欲しいですね。安倍首相に関しては、少なくとも偏向報道により、良い事をしていても、全く報道されていませんからね??私も不満はありますが、全てを否定する発言は、違うと思います。,-1,,13,2,949,1431
1.29011E+18,Mr_Shell41,2020/8/3 2:28,@gerogeroR 今の報道各社は誹謗中傷やらデマが起きると、こぞってネットに責任押し付けるになってっけど、実際ネットも悪いかも知れんが、自分達も責任の一端があるとは思わんのだろうか？とは思います???後、新聞記者のtwitterも危なっかしい気がするんですがね???（別にやる事を否定するわけじゃないけど）,-1,,2,2,34,195
1.29011E+18,tklogyk,2020/8/3 2:20,@orgmrm 通勤を否定するとマスコミが「取材」も否定しなければならなくなるので報道しない,-1,,1,0,477,933
1.29011E+18,audreypats012,2020/8/3 2:11,家族と移動中や旅先での感染予防対策をしっかり行って旅行するのは否定されていませんよね友人との旅行の場合は　たとえ二人でも人混みでマスクして旅先で換気が良くない(エアコン気流の流れに関する報道もありますが??)三密環境を避け　る 出発前から体調観察　異変あれば取りやめる慎重さが必要,-1,,2,0,139,566
1.29011E+18,tsumiki_yo,2020/8/3 2:05,@omukainoinu 確かにそれはあるかもしれません…。芸能事務所の話だけではなく、この期に及んでの政権や維新寄りの報道見ても、益々ひどくなる可能性は否定できないですね。,-1,,0,0,1231,15
1.2901E+18,ysd_0311,2020/8/3 1:37,観月ありさ、上原さくらの元夫との結婚報道に親友○○が否定。 https://t.co/cMbw8Emd0w,1,,0,0,278,521
1.29009E+18,benkyusinasaine,2020/8/3 0:50,@k1tsuchiya @Uwajima_ishin 外から失礼します。小野田寛郎さんのお言葉に、「道具は正しく使ってこそ道具。間違うと凶器になる」今回の事故は、まさにこのお言葉通りと思います。ポルシェに乗る事は悪いとは思えません。その人の所有欲を満たす事を否定出来ません。ただマスコミの報道にはポルシェに対して悪意を覚えます,-1,,9,6,910,613
1.29009E+18,maikutaisonn,2020/8/3 0:50,コロナ担当西村は罰則付き休業補償を口にするも総理は特措法改定に否定的で臨時国会はやらないからとさ寝言は寝て言え罰則付きの休業要請するには臨時国会を開いて特措法改定が必要 - 真実の報道神秘 https://t.co/K0BxtgKER0,-1,,2,0,11173,11216
1.29003E+18,Miii84321203,2020/8/2 20:46,#おはよう日本 #NHK アメリカ大統領選思いっきりトランプ大統領を否定してる。偏向報道過ぎない？と思ったけど、NHKは中共の放送局だから納得。中共の放送局に受信料払いたくない,-1,,2,0,126,188
1.29001E+18,afujimura,2020/8/2 19:53,【有料購読者向け記事】：MicrosoftがTikTokの買収交渉を行っているとのリークを紹介したが、現在は、Trump大統領が同交渉に否定的で、米国内でのTikTok事業の禁止に傾いているとの情報から、交渉は中断しているとの報道。創業者は全株式の売却に応じる姿勢に転じたのだが｜https://t.co/8OAro4owqo,-1,,1,1,5359,119
1.29001E+18,AM66303180,2020/8/2 19:38,"政治家、マスコミ、国家機密... 魑魅魍魎の跋扈で意見も無い。意見があれど否定されれば自殺。自殺は単なる""逃げ""という事も忘れ、度を越した美化や報道を始める民衆。人類は、血の海に灰を浮かべた地獄を仮に「世界」と呼んでいるという事も忘れ、それの内蔵物すらも美化して生きている。アホらしいww",-1,,1,0,10,20
1.28999E+18,mudaichan_bot,2020/8/2 18:26,[憲法]　表現の自由：反論文掲載請求権否定（サンケイ新聞事件）　報道の自由・取材の自由は尊重されるが制約があり得る。取材源について証言拒絶の権利は保障されない。法廷での写真撮影の許可制は合憲。集団行進の自由→制限合憲　営利広告の自由は保障されない。性表現の制約→合憲,-1,,0,0,276,2
1.28997E+18,Re20yfri,2020/8/2 17:10,@fmdm_amazon_bbw ただのネトウヨの反応で驚きました。対案なき批判はするな論法って、報道否定になっちゃいますけどね。,-1,,2,0,585,865
1.28993E+18,tmhk0,2020/8/2 14:05,@jingshang07 @amneris84 ＞ロビーってあなたが書いてましたよ。いやもう、あなたは妄想が入っています。あなたとのやり取りでロビーなんて言葉は出してませんが？＞その後否定されていたと思います。否定報道があったななら、URLをあなたが知っていて当然でしょう。矛盾しています。,-1,,0,0,98,92
1.28992E+18,KJ_Ummr,2020/8/2 13:51,考えるのは自分の頭でもできるから、ニュースには客観的な事実の入手だけを期待してます。そういう観点でネットは最適。デマもすぐに否定情報が流れるし。作り手の勝手なオピニオンが混ざり込んだオールドメディアの偏向報道には価値がありませんよ。 #NewsPicks https://t.co/KleXmQbFrT,-1,,1,0,40,81
1.28992E+18,defense_jp_bot,2020/8/2 13:37,続きプーチン氏の指示でロシアがサイバー攻撃等を行って介入したとされる問題について懸念を伝えましたが、プーチン氏は関与を否定したと報道されました。?,-1,,0,0,409,1147
1.2899E+18,love_siwan1201,2020/8/2 12:42,@yoseissi この二人については何度か写真に撮られての熱愛報道を目にしてますが、事務所は否定しています。ヒョンビン、カンソラちゃんと付き合ってた時は公で認めてたので真相は???です。,-1,,2,0,209,326
1.2899E+18,chokuzou44,2020/8/2 12:40,今日、福井県健康福祉部会見で、部長が自身の発言と異なる報道をやんわり否定（動画の11:30頃～）。先日富山も回答曲解の報道があった。地域紙の報道が酷い。コロナ関係報道は、新聞社にとって些細な誤りでも、見た側が影響を受けやすい事を各社自覚せよ。#福井 #コロナhttps://t.co/BmWMv8BlZh,1,,7,0,61,54
1.2899E+18,love_80s_,2020/8/2 12:10,@leonkun924 なぜこんな大事なことがメディアで報道されないんでしょうね?？完全無視。デマだから？違うでしょ。いや、信じろとは申しませんてwでも観てもないのに頭から否定するのは違うんじゃないの？みなさん！そしてまたこんなこと言う私は鍵つきや怪しいアカからフォローされるのでしょうw,-1,,1,1,2828,2684
1.2899E+18,429fVRNATv8mfgW,2020/8/2 12:07,斗真君は、これまで育ててきてようやく今があるのにとご立腹だった菜名ちゃん事務所に待ちますと直談判に行ったと報道されてた互いの事務所という大きな壁でも完全否定はしたくない。2人共もしかしたら初めて経験するそんな狭間でギリギリの言葉を選んでるのかも。本気なら尚更。 #たけもね,-1,,113,2,253,68
1.2899E+18,dw3w4at,2020/8/2 12:06,決定した事実はないとかではなく、明確に否定 / ダゾーンがCL配信撤退報道を否定　今季は予定通り：朝日新聞デジタル https://t.co/HFSzIebR7a,1,,1,0,324,240
1.28989E+18,simulacra18,2020/8/2 11:44,マスゴミと単純に否定するのは利口な所作ではない??「報道機関なんか不要だという風潮も危険です。メディアは社会の畑。そこに育つ情報は人が生きるために不可欠で、土壌汚染は人心を蝕みます。耕作放棄するのではなく、自ら鍬を入れること。より良いメディアは市民が一緒に作るものだと思います。」 https://t.co/3Qsxsp609n,-1,,1,0,909,293
1.28989E+18,CGB_001,2020/8/2 11:40,芹沢あさひ19歳、ごく稀に恋愛報道がなされるしアンチがその証拠掴んでたりするけど本人のキャラから否定されるやつだよ。,-1,,0,0,59,195
1.28989E+18,nutrepi,2020/8/2 11:30,@tundoc コメントとRetweetと有難うございました。英国で科学報道の標準化を目指しているScience Media Centreという組織は、研究成果からの安易な因果関係の推論に対し否定的なスタンスを示しています。仰るように報道等にも適応されるべき考えかもしれません（考えていきたいと思います）。,-1,,1,0,2914,251
1.28989E+18,vanillasiosio,2020/8/2 11:30,@mai_berlin @Ray_VSP_RBR ではその報道の詳細を教えていただければ幸いです。また「他国の成功例?」の部分ですが一切それは否定してませんし、同様に大切だと思います。ただその他国の状況と紹介される内容が正しいものであることを願います。,-1,,3,0,20,212
1.28989E+18,senjogahara0707,2020/8/2 11:27,プラスチック減らそう、の動きを否定するわけでは決してない。ただ「プラスチック製品減らそう！世界のスタバ様が紙ストロー導入マジ神！」みたいな報道ばっかなのが全く理解出来ん。お前らが #プラスチックごみ問題 を他人事にしてるからこの現実がある！ぐらい言えや(# ﾟДﾟ)#エコピープル,-1,,0,0,47,1
1.28987E+18,kabufxdy,2020/8/2 10:35,コロナワクチンは英アストラゼネカやアメリカがリードって報道してたけど、ロシアが10月から大規模摂取開始。結局、人命軽視のロシアや中華が早いのかな。副作用起きても平気で否定しそうだし。,-1,,1,0,31,30
1.28987E+18,souutz,2020/8/2 10:34,@bipolar_peer 確かに2010年8月1～7日、多いですね。twitterのsince＆until検索で調べてみました。該当するのはこれぐらいでしょうか？↓一連の騒動は覚えていますが、マライアに比べれば大した騒ぎではなかったはずです??弁護士がリンジー・ローハンの“双極性障害”報道を否定 https://t.co/tnFHqEPj5x,-1,,6,1,3974,2253
1.28987E+18,MRyas,2020/8/2 10:26,百田核保有発言が炎上って報道は、メディアが核保有を否定的な主張が多いって見せたいからじゃないかと、裏読みしてしまう。まー、何も考えずに持つべきってコメント多くて心配になるレベルだけど、持つ気は無くても保有について検討するってのはやったら面白いのにとか、不謹慎なこと考えたｗ,-1,,1,0,86,68
1.28984E+18,Remonade_nikki,2020/8/2 8:08,カンタくんのマイナス面、今回の報道について掘り起こしてツイートしてる奴、全員水溜りボンドを否定してるのと同じくらい酷いことしてるの気づけよ？それで傷ついてボン人さんやめてったらお前のせいだからな？,-1,,39,4,274,255
1.28983E+18,ZMfwHw3kkcIdEJd,2020/8/2 7:48,@4LEoqdLdjpcxEGM 「コロナ脳」って言葉は相手をバカにする意図があるのが嫌なんです。別にコロナはそんなに恐るものじゃないという意見を否定するつもりはないんですが、「お前らはバカだから分からないだろうけど?」より「テレビではあまり報道されないけど実は?なんだよ」みたいに言えないのかなと思います。,-1,,0,0,1,2
1.28983E+18,burn_proof,2020/8/2 7:39,何故、日本国内の野党議員の多くと、左翼の方々、報道機関の多くが、既に核兵器の保有国か開発国、実際に領海や領空を侵犯している国を批判せずに、日本の憲法改正議論を否定するのか？ 常識的であれば既に敵対的な行動をしている国を批判するはず。,-1,,0,0,923,774
1.28983E+18,ryushindo,2020/8/2 7:36,@mocosan1122 洗脳されちゃいましたかっ??ワイドショーとかは分かりやすい悪者仕立てあげた方が視聴率とれますからね??私はほぼネットニュースしか見ないけど、不倫に対して本当に皆否定的ならば、不倫した夫を書類送検されてでも社会的に裁いた松居一代は、報道の仕方次第では英雄だったのでは、と思っています??,-1,,1,0,91,205
1.2898E+18,ysd_0311,2020/8/2 5:37,観月ありさ、上原さくらの元夫との結婚報道に親友○○が否定。 https://t.co/cMbw8Emd0w,1,,0,0,278,521
1.2898E+18,beautifulearth,2020/8/2 5:31,@icefire_k @murrhauser @7XH9jRKUBFXQT9X @kRqFlFDoiVAHZp2 「日本は天皇を中心とする神の国」という発言を報道で大々的に取り上げて、強烈に非難していましたね。ゴルフに行っていた件もすごく大きく取り上げて・・・。森内閣が短命で終わった要因をマスコミが作った面も否定できないでしょうね。,-1,,41,4,17,106
1.28978E+18,Kazooya44,2020/8/2 4:25,ダゾーンがCL配信撤退報道を否定　今季は予定通り（朝日新聞デジタル） https://t.co/ylXnXb8xbk,1,,0,0,154,153
1.28978E+18,iwah2,2020/8/2 4:17,@I_hate_camp 今井絵理子 熱愛報道も高熱報道も否定。,1,,7,1,332,321
1.28976E+18,Mtoy_cruzing,2020/8/2 3:19,日本国内の感染者数、半分ほどは日本人じゃなくて外国人(こっそり受け入れてる)って話聞いたけど、どうなんだろうね。これを報道すると暴動起こるから流さないって言ってるけど、事実だったらダメだよねー。｢そんなの嘘でしょ｣って言いたいけど、どの国も腐ってるから否定できないよね。,-1,,2,0,147,183
1.28976E+18,sOz3efuwkFGzu7H,2020/8/2 3:15,@usagitodance @mainichi フリーライダーなんだろ？俺は毎日新聞社の人間もなく、報道の自由を尊重する立場なだけだ君のような「俺が基準だ」「俺の基準を尊重しない報道はダメ」ってスタンスのエゴイストは自由主義の敵だって話だそれとも、自分の自由主義だけ優先して、報道する側の自由主義は否定する？それなら納得だ,-1,,0,0,40,22
1.28975E+18,Minami_bonjin,2020/8/2 2:12,この前は朝の情報番組で報道されてたけど今日は日曜日の昼よ？？嘘なら否定しないなんてあり得ないでしょ,-1,,0,0,185,286
1.28972E+18,sadashifukuda,2020/8/2 0:36,補足。「イランは2008年10月にアメリカ国内で駐米サウジ大使の暗殺を計画、米当局が阻止、国連総会はイラン非難決議」。この件は大きく報道されましたので記憶に残っているかと思いますが、イランの当時のアハマディネジャド大統領やその他のイラン高官は、関与を強く否定しています。念のため。,1,,7,2,6582,30
1.28966E+18,kor_two,2020/8/1 20:17,「#愛の不時着」#ヒョンビン とソン・ヘギョの復縁説、「証拠写真」が韓国で話題。●中国で写真と共に「復縁説」が報道中。●韓国では「まさか…」の反応。所属事務所も否定。●過去ソ…つづき⇒ https://t.co/B1rf3q49WP https://t.co/cwg2dV3wHg,1,,2,2,4135,2
1.28961E+18,burner_1015,2020/8/1 17:21,以前にはBack Street BoysのメンバーであるNick Carterと熱愛報道が出たことがあるが、本人はきっぱりと否定している。今では笑い話くらいの程度でSueも話している。,1,,0,0,13,39
1.28957E+18,kaomin_law,2020/8/1 14:21,[憲法]当該報道（について）～当該取材源の秘密の社会的価値を考慮してもなお公正な裁判を実現すべき必要性が高く、その為に当該証言を得ることが必要不可欠であるといった事情（があれば、報道関係者の取材源の証言拒絶権（民訴法197条1項3号）が否定されうる）（最決H18.10.3）,-1,,0,0,61,10
1.2895E+18,ysd_0311,2020/8/1 9:37,観月ありさ、上原さくらの元夫との結婚報道に親友○○が否定。 https://t.co/cMbw8Emd0w,1,,0,0,278,521
1.28949E+18,Paul123Walker,2020/8/1 9:35,GoToは否定しない松井市長は、エリア休業要請だというが、何をエビデンスにどのような効果を目標としているのか？バカにするような思い付きを会見でいうな！それと報道も問題だ。こんな無責任な発言許すな！,-1,,0,0,364,628
1.28949E+18,ZtA8QNUj46sWNVI,2020/8/1 9:24,@oekakimyanyan @daitojimari 申し訳ありません。そんな気は毛頭ありません。不安を煽った方が数字とれますので。専門家も局の報道を否定する人は絶対に出演してもらいません。マスゴミの皆様の意見を代弁しておきました。,-1,,4,0,76,37
1.28948E+18,uesugitakashi,2020/8/1 8:36,貰った者と恩恵に与った者が残っり、拒否した者は追放され存在しない者とされた。不思議な国の不思議なテレビジャーナリズム??。官房機密費報道、誰ひとり否定してこないし、抗議すらない。いや、なぜ一回もニューズにならないのだろう。リテラシーを高めなくても賢い人々は知っている。#マスコミ https://t.co/BaUz64HZ7o,-1,,44,11,303499,91
1.28947E+18,mappink,2020/8/1 8:14,炊き出しにきた利用者に話を聞いていて、「政治も経済も報道も芸能も、全部中韓関係者が主導してるってネットで見た。だからオレたちが虐げられるんだ」と強く言われ、言葉を失った。「違いますよ」と、否定するだけでは伝わらないと感じた。どういう対話をしていくべきなんだろう。,-1,,33,24,550,162
1.28947E+18,yamagamarinos,2020/8/1 8:12,ダゾーンがCL配信撤退報道を否定　今季は予定通り（朝日新聞デジタル） https://t.co/CbBhIKDUps 良かった??,1,,1,0,814,917
1.28946E+18,NJ5a9pZEOubmtq7,2020/8/1 7:01,最近ボン人さんのツイートとか見始めたから失礼なこと言ってたらごめんなさい???♀?今回の報道?できっとリアコの方もいるのにみんな寂しいとか今は素直になれないとかだけで、誰も否定しないのが素敵だなって思いました。水溜りボンドの良い部分がファンにも伝わってるんだな~って??,-1,,0,0,3,14
